FID,Join_Count,TARGET_FID,biosum_con,ID,biosum_plo,lat,lon,Id_1,gridcode,prob
1523,1,1523,1.20131E+24,1524,1.20131E+23,41.088424,-122.100833,26784,6856,0.6856
1524,1,1524,1.20131E+24,1525,1.20131E+23,40.937193,-121.893665,31573,1151,0.1151
1525,1,1525,1.20131E+24,1526,1.20131E+23,41.09392,-121.904302,26800,4416,0.4416
1526,1,1526,1.20131E+24,1527,1.20131E+23,40.795659,-121.84204,36040,1193,0.1193
1527,1,1527,1.20131E+24,1528,1.20131E+23,40.830313,-121.7143,34815,1052,0.1052
1528,1,1528,1.20131E+24,1529,1.20131E+23,40.390179,-122.913059,48449,3736,0.3736
1529,1,1529,1.20131E+24,1530,1.20131E+23,39.55497,-120.972077,73428,1585,0.1585
1530,1,1530,1.20131E+24,1531,1.20131E+23,39.632487,-120.616612,71575,4357,0.4357
1531,1,1531,1.20131E+24,1532,1.20131E+23,39.624682,-120.023248,71861,1449,0.1449
1532,1,1532,1.20131E+24,1533,1.20131E+23,39.549934,-120.462048,73701,638,0.0638
1533,1,1533,1.20131E+24,1534,1.20131E+23,39.549934,-120.462048,73701,638,0.0638
1534,1,1534,1.20131E+24,1535,1.20131E+23,39.552489,-120.788556,73675,6323,0.6323
1535,1,1535,1.20131E+24,1536,1.20131E+23,41.630252,-121.825623,10723,3494,0.3494
1536,1,1536,1.20131E+24,1537,1.20131E+23,41.546825,-122.004728,12986,1097,0.1097
1537,1,1537,1.20131E+24,1538,1.20131E+23,41.970497,-123.024772,728,3496,0.3496
1538,1,1538,1.20131E+24,1539,1.20131E+23,41.58902,-121.691508,11869,2882,0.2882
1539,1,1539,1.20131E+24,1540,1.20131E+23,41.750489,-122.181305,7035,2002,0.2002
1540,1,1540,1.20131E+24,1541,1.20131E+23,41.857077,-122.840431,3769,4326,0.4326
1541,1,1541,1.20131E+24,1542,1.20131E+23,41.996059,-122.717109,410,2145,0.2145
1542,1,1542,1.20131E+24,1543,1.20131E+23,41.664686,-123.469667,8604,3152,0.3152
1543,1,1543,1.20131E+24,1544,1.20131E+23,41.588512,-122.1608,11833,4467,0.4467
1544,1,1544,1.20131E+24,1545,1.20131E+23,41.223236,-122.28155,22533,5069,0.5069
1545,1,1545,1.20131E+24,1546,1.20131E+23,41.352915,-122.620922,18294,1372,0.1372
1546,1,1546,1.20131E+24,1547,1.20131E+23,41.399564,-121.95786,17170,2013,0.2013
1547,1,1547,1.20131E+24,1548,1.20131E+23,41.439127,-121.827211,16077,3590,0.359
1548,1,1548,1.20131E+24,1549,1.20131E+23,41.305781,-122.118983,20134,1722,0.1722
1549,1,1549,1.20131E+24,1550,1.20131E+23,41.475725,-122.95852,14356,2743,0.2743
1550,1,1550,1.20131E+24,1551,1.20131E+23,41.282838,-121.631264,21072,3799,0.3799
1551,1,1551,1.20131E+24,1552,1.20131E+23,41.155076,-123.210865,23966,4867,0.4867
1552,1,1552,1.20131E+24,1553,1.20131E+23,41.79127,-123.337572,5047,6303,0.6303
1553,1,1553,1.20131E+24,1554,1.20131E+23,41.435467,-122.13983,16053,2172,0.2172
1554,1,1554,1.20131E+24,1555,1.20131E+23,41.916836,-122.209568,2527,2239,0.2239
1555,1,1555,1.20131E+24,1556,1.20131E+23,41.43672,-121.638927,16370,975,0.0975
1556,1,1556,1.20131E+24,1557,1.20131E+23,41.406945,-122.480542,16853,5377,0.5377
1557,1,1557,1.20131E+24,1558,1.20131E+23,41.426169,-123.587663,15407,1646,0.1646
1558,1,1558,1.20131E+24,1559,1.20131E+23,41.197846,-123.073683,22767,4088,0.4088
1559,1,1559,1.20131E+24,1560,1.20131E+23,41.326532,-121.463492,19576,2387,0.2387
1560,1,1560,1.20131E+24,1561,1.20131E+23,41.304995,-121.803254,20158,5838,0.5838
1561,1,1561,1.20131E+24,1562,1.20131E+23,38.816085,-123.097615,89551,6489,0.6489
1562,1,1562,1.20131E+24,1563,1.20131E+23,38.676151,-123.286574,92825,5206,0.5206
1563,1,1563,1.20131E+24,1564,1.20131E+23,38.540788,-123.138153,96574,4335,0.4335
1564,1,1564,1.20131E+24,1565,1.20131E+23,38.503643,-122.971658,97618,2318,0.2318
1565,0,1565,1.20131E+24,1566,1.20131E+23,38.370527,-122.817405,0,0,0
1566,1,1566,1.20131E+24,1567,1.20131E+23,37.422806,-121.363439,126398,3593,0.3593
1567,1,1567,1.20131E+24,1568,1.20131E+23,40.04965,-121.681578,59776,7930,0.793
1568,1,1568,1.20131E+24,1569,1.20131E+23,40.158591,-121.465994,56805,1941,0.1941
1569,1,1569,1.20131E+24,1570,1.20131E+23,40.045054,-122.721228,59411,3834,0.3834
1570,1,1570,1.20131E+24,1571,1.20131E+23,40.215524,-122.892656,54049,5249,0.5249
1571,1,1571,1.20131E+24,1572,1.20131E+23,39.888842,-122.897583,64022,5666,0.5666
1572,1,1572,1.20131E+24,1573,1.20131E+23,40.553547,-122.955616,42840,3518,0.3518
1573,1,1573,1.20131E+24,1574,1.20131E+23,40.553547,-122.955616,42840,3518,0.3518
1574,1,1574,1.20131E+24,1575,1.20131E+23,40.363195,-123.280569,49086,6826,0.6826
1575,1,1575,1.20131E+24,1576,1.20131E+23,40.363195,-123.280569,49086,6826,0.6826
1576,1,1576,1.20131E+24,1577,1.20131E+23,40.161133,-123.073285,55508,4897,0.4897
1577,1,1577,1.20131E+24,1578,1.20131E+23,40.213869,-123.200521,53738,4082,0.4082
1578,1,1578,1.20131E+24,1579,1.20131E+23,40.850479,-123.336526,33240,5344,0.5344
1579,1,1579,1.20131E+24,1580,1.20131E+23,40.6518,-123.142568,39707,5373,0.5373
1580,1,1580,1.20131E+24,1581,1.20131E+23,40.333282,-123.102033,50058,4953,0.4953
1581,1,1581,1.20131E+24,1582,1.20131E+23,41.053713,-122.545892,27627,3333,0.3333
1582,1,1582,1.20131E+24,1583,1.20131E+23,40.502195,-123.128655,44462,6045,0.6045
1583,1,1583,1.20131E+24,1584,1.20131E+23,40.672356,-123.288429,38736,6012,0.6012
1584,1,1584,1.20131E+24,1585,1.20131E+23,40.851965,-122.865963,33557,4700,0.47
1585,1,1585,1.20131E+24,1586,1.20131E+23,41.051565,-122.74368,27613,3075,0.3075
1586,1,1586,1.20131E+24,1587,1.20131E+23,35.918634,-118.39608,174545,3410,0.341
1587,1,1587,1.20131E+24,1588,1.20131E+23,36.082847,-118.683324,168391,6712,0.6712
1588,1,1588,1.20131E+24,1589,1.20131E+23,37.97404,-120.024003,111753,8984,0.8984
1589,1,1589,1.20131E+24,1590,1.20131E+23,37.814098,-120.156366,115932,7839,0.7839
1590,1,1590,1.20131E+24,1591,1.20131E+23,38.34799,-119.879767,102773,4447,0.4447
1591,1,1591,1.20131E+24,1592,1.20131E+23,38.34799,-119.879767,102773,4447,0.4447
1592,1,1592,1.20131E+24,1593,1.20131E+23,38.29766,-120.073686,103985,7699,0.7699
1593,1,1593,1.20131E+24,1594,1.20131E+23,38.30413,-119.763795,103777,2352,0.2352
1594,1,1594,1.20131E+24,1595,1.20131E+23,38.309841,-120.204961,103741,3541,0.3541
1595,1,1595,1.20131E+24,1596,1.20131E+23,37.809604,-119.989922,115946,9585,0.9585
1596,1,1596,1.20131E+24,1597,1.20131E+23,37.856448,-119.872911,114741,6370,0.637
1597,1,1597,1.20131E+24,1598,1.20131E+23,39.510385,-121.09869,74619,2254,0.2254
1598,1,1598,1.20141E+24,1599,1.20141E+23,41.963047,-123.558286,514,5208,0.5208
1599,1,1599,1.20141E+24,1600,1.20141E+23,41.960512,-122.964483,921,2786,0.2786
1600,1,1600,1.20141E+24,1601,1.20141E+23,39.848072,-123.511973,64528,2464,0.2464
1601,1,1601,1.20141E+24,1602,1.20141E+23,41.934566,-123.350327,1141,5784,0.5784
1602,1,1602,1.20141E+24,1603,1.20141E+23,38.534559,-120.187526,98022,2909,0.2909
1603,1,1603,1.20141E+24,1604,1.20141E+23,38.463686,-120.808335,99708,5493,0.5493
1604,1,1604,1.20141E+24,1605,1.20141E+23,38.509993,-120.474116,98489,3557,0.3557
1605,1,1605,1.20141E+24,1606,1.20141E+23,39.905214,-121.569531,64113,630,0.063
1606,1,1606,1.20141E+24,1607,1.20141E+23,39.604792,-121.240195,72242,1190,0.119
1607,1,1607,1.20141E+24,1608,1.20141E+23,40.098092,-121.471249,58600,4187,0.4187
1608,1,1608,1.20141E+24,1609,1.20141E+23,39.469931,-121.341132,75545,4904,0.4904
1609,1,1609,1.20141E+24,1610,1.20141E+23,39.622835,-121.388304,71759,2771,0.2771
1610,1,1610,1.20141E+24,1611,1.20141E+23,39.761058,-121.407603,68097,5049,0.5049
1611,1,1611,1.20141E+24,1612,1.20141E+23,40.05395,-121.580423,59784,3500,0.35
1612,1,1612,1.20141E+24,1613,1.20141E+23,38.387314,-120.339486,101746,3965,0.3965
1613,1,1613,1.20141E+24,1614,1.20141E+23,39.322749,-122.761298,78335,8196,0.8196
1614,1,1614,1.20141E+24,1615,1.20141E+23,41.47406,-124.020002,13707,1204,0.1204
1615,1,1615,1.20141E+24,1616,1.20141E+23,41.639495,-124.084753,8556,1439,0.1439
1616,1,1616,1.20141E+24,1617,1.20141E+23,41.936195,-124.155194,641,708,0.0708
1617,0,1617,1.20141E+24,1618,1.20141E+23,38.880656,-120.373346,0,0,0
1618,1,1618,1.20141E+24,1619,1.20141E+23,38.855275,-120.695826,89687,7311,0.7311
1619,1,1619,1.20141E+24,1620,1.20141E+23,38.79222,-120.433056,91359,3513,0.3513
1620,1,1620,1.20141E+24,1621,1.20141E+23,38.843905,-120.245865,90201,4807,0.4807
1621,1,1621,1.20141E+24,1622,1.20141E+23,38.832193,-120.523011,90414,7158,0.7158
1622,1,1622,1.20141E+24,1623,1.20141E+23,38.531443,-120.661649,97983,3623,0.3623
1623,1,1623,1.20141E+24,1624,1.20141E+23,38.661408,-120.496793,94468,4652,0.4652
1624,1,1624,1.20141E+24,1625,1.20141E+23,38.682117,-120.196866,93997,5524,0.5524
1625,1,1625,1.20141E+24,1626,1.20141E+23,38.657003,-120.791901,94689,3972,0.3972
1626,1,1626,1.20141E+24,1627,1.20141E+23,38.553151,-120.382223,97520,8215,0.8215
1627,1,1627,1.20141E+24,1628,1.20141E+23,37.144638,-119.162378,135580,2248,0.2248
1628,1,1628,1.20141E+24,1629,1.20141E+23,37.163806,-119.331216,134953,10509,1.0509
1629,1,1629,1.20141E+24,1630,1.20141E+23,37.409971,-119.213698,127106,6161,0.6161
1630,1,1630,1.20141E+24,1631,1.20141E+23,39.619449,-122.814446,71207,4619,0.4619
1631,1,1631,1.20141E+24,1632,1.20141E+23,39.766024,-122.817123,67273,6707,0.6707
1632,1,1632,1.20141E+24,1633,1.20141E+23,41.161251,-123.682481,23320,3849,0.3849
1633,1,1633,1.20141E+24,1634,1.20141E+23,40.863223,-123.802304,32328,2140,0.214
1634,1,1634,1.20141E+24,1635,1.20141E+23,40.667928,-123.924003,38364,1907,0.1907
1635,1,1635,1.20141E+24,1636,1.20141E+23,41.369564,-123.840493,16748,381,0.0381
1636,1,1636,1.20141E+24,1637,1.20141E+23,40.464426,-124.20405,44709,623,0.0623
1637,1,1637,1.20141E+24,1638,1.20141E+23,40.57068,-123.701305,41498,497,0.0497
1638,1,1638,1.20141E+24,1639,1.20141E+23,40.99549,-123.978229,28105,1733,0.1733
1639,1,1639,1.20141E+24,1640,1.20141E+23,40.99549,-123.978229,28105,1733,0.1733
1640,1,1640,1.20141E+24,1641,1.20141E+23,40.699412,-123.594136,37434,3238,0.3238
1641,1,1641,1.20141E+24,1642,1.20141E+23,41.205704,-123.852897,21810,1174,0.1174
1642,1,1642,1.20141E+24,1643,1.20141E+23,41.319427,-123.690198,18508,3042,0.3042
1643,1,1643,1.20141E+24,1644,1.20141E+23,41.223204,-123.575905,21528,5348,0.5348
1644,1,1644,1.20141E+24,1645,1.20141E+23,40.344562,-123.867292,49041,1152,0.1152
1645,1,1645,1.20141E+24,1646,1.20141E+23,40.509281,-123.893549,43422,784,0.0784
1646,1,1646,1.20141E+24,1647,1.20141E+23,40.525389,-123.558121,43119,3056,0.3056
1647,1,1647,1.20141E+24,1648,1.20141E+23,40.219276,-123.655566,53414,2491,0.2491
1648,1,1648,1.20141E+24,1649,1.20141E+23,41.250439,-123.533856,20623,5404,0.5404
1649,1,1649,1.20141E+24,1650,1.20141E+23,41.011982,-123.657462,27835,2585,0.2585
1650,1,1650,1.20141E+24,1651,1.20141E+23,35.708257,-118.552169,182177,8015,0.8015
1651,1,1651,1.20141E+24,1652,1.20141E+23,34.844587,-119.027226,215063,2564,0.2564
1652,1,1652,1.20141E+24,1653,1.20141E+23,35.203194,-118.455556,200084,4412,0.4412
1653,1,1653,1.20141E+24,1654,1.20141E+23,34.86616,-119.168317,214186,4530,0.453
1654,1,1654,1.20141E+24,1655,1.20141E+23,39.152133,-122.742248,82536,10020,1.002
1655,1,1655,1.20141E+24,1656,1.20141E+23,41.111167,-121.251039,26542,2077,0.2077
1656,1,1656,1.20141E+24,1657,1.20141E+23,39.716485,-120.135663,69699,2735,0.2735
1657,1,1657,1.20141E+24,1658,1.20141E+23,40.597993,-121.054672,42658,3109,0.3109
1658,1,1658,1.20141E+24,1659,1.20141E+23,40.492742,-120.870333,46304,1333,0.1333
1659,1,1659,1.20141E+24,1660,1.20141E+23,40.592025,-121.188447,42648,2076,0.2076
1660,1,1660,1.20141E+24,1661,1.20141E+23,40.290975,-120.842286,53036,1902,0.1902
1661,1,1661,1.20141E+24,1662,1.20141E+23,40.036019,-120.185232,60794,2963,0.2963
1662,1,1662,1.20141E+24,1663,1.20141E+23,40.443441,-121.008355,47934,2541,0.2541
1663,1,1663,1.20141E+24,1664,1.20141E+23,40.432818,-120.722405,48284,1748,0.1748
1664,1,1664,1.20141E+24,1665,1.20141E+23,37.459821,-119.657109,125618,4003,0.4003
1665,1,1665,1.20141E+24,1666,1.20141E+23,37.725338,-120.274151,118124,11126,1.1126
1666,1,1666,1.20141E+24,1667,1.20141E+23,37.713966,-120.093678,118387,3772,0.3772
1667,1,1667,1.20141E+24,1668,1.20141E+23,37.762931,-119.996572,117174,8530,0.853
1668,1,1668,1.20141E+24,1669,1.20141E+23,37.713839,-119.804405,118411,9552,0.9552
1669,1,1669,1.20141E+24,1670,1.20141E+23,39.626492,-123.275692,70691,3890,0.389
1670,1,1670,1.20141E+24,1671,1.20141E+23,39.280591,-123.533196,78758,3663,0.3663
1671,1,1671,1.20141E+24,1672,1.20141E+23,38.783139,-123.4754,90241,2349,0.2349
1672,1,1672,1.20141E+24,1673,1.20141E+23,39.195427,-123.676969,80870,4366,0.4366
1673,1,1673,1.20141E+24,1674,1.20141E+23,39.057132,-123.629317,83920,4303,0.4303
1674,1,1674,1.20141E+24,1675,1.20141E+23,39.818456,-123.007637,65971,6445,0.6445
1675,1,1675,1.20141E+24,1676,1.20141E+23,39.284043,-123.288665,79015,3384,0.3384
1676,1,1676,1.20141E+24,1677,1.20141E+23,39.456142,-123.246775,74746,3635,0.3635
1677,1,1677,1.20141E+24,1678,1.20141E+23,39.915671,-123.180329,62872,4375,0.4375
1678,1,1678,1.20141E+24,1679,1.20141E+23,39.906585,-123.468701,62849,4075,0.4075
1679,1,1679,1.20141E+24,1680,1.20141E+23,38.94534,-123.471414,86349,5065,0.5065
1680,1,1680,1.20141E+24,1681,1.20141E+23,39.248943,-123.333985,79721,5238,0.5238
1681,1,1681,1.20141E+24,1682,1.20141E+23,39.966194,-122.999937,61469,5657,0.5657
1682,1,1682,1.20141E+24,1683,1.20141E+23,39.428626,-123.57472,75196,3011,0.3011
1683,1,1683,1.20141E+24,1684,1.20141E+23,39.305417,-123.24004,78540,4579,0.4579
1684,1,1684,1.20141E+24,1685,1.20141E+23,39.857286,-123.763551,64231,3006,0.3006
1685,1,1685,1.20141E+24,1686,1.20141E+23,39.931059,-123.309422,62303,4184,0.4184
1686,1,1686,1.20141E+24,1687,1.20141E+23,39.915286,-123.64732,62555,5373,0.5373
1687,1,1687,1.20141E+24,1688,1.20141E+23,39.621742,-122.952203,70953,4172,0.4172
1688,1,1688,1.20141E+24,1689,1.20141E+23,41.27461,-120.795462,21436,2201,0.2201
1689,1,1689,1.20141E+24,1690,1.20141E+23,41.258742,-121.29459,22009,1927,0.1927
1690,1,1690,1.20141E+24,1691,1.20141E+23,41.496211,-120.35943,15082,3194,0.3194
1691,1,1691,1.20141E+24,1692,1.20141E+23,41.603532,-120.985011,11915,2455,0.2455
1692,1,1692,1.20141E+24,1693,1.20141E+23,41.955852,-120.238241,2093,2377,0.2377
1693,1,1693,1.20141E+24,1694,1.20141E+23,37.638967,-118.923975,120301,1169,0.1169
1694,0,1694,1.20141E+24,1695,1.20141E+23,37.785857,-118.935559,0,0,0
1695,1,1695,1.20141E+24,1696,1.20141E+23,38.084867,-119.249583,109280,763,0.0763
1696,1,1696,1.20141E+24,1697,1.20141E+23,35.981066,-121.457953,171817,7882,0.7882
1697,1,1697,1.20141E+24,1698,1.20141E+23,38.619044,-122.645476,94838,5212,0.5212
1698,1,1698,1.20141E+24,1699,1.20141E+23,38.423059,-122.20022,100138,6929,0.6929
1699,1,1699,1.20141E+24,1700,1.20141E+23,38.39719,-122.449272,100630,6403,0.6403
1700,1,1700,1.20141E+24,1701,1.20141E+23,39.347753,-120.733513,78682,4794,0.4794
1701,1,1701,1.20141E+24,1702,1.20141E+23,39.306211,-121.037762,79606,2460,0.246
1702,1,1702,1.20141E+24,1703,1.20141E+23,39.306953,-120.912512,79616,2910,0.291
1703,1,1703,1.20141E+24,1704,1.20141E+23,39.317573,-120.554696,79410,2113,0.2113
1704,1,1704,1.20141E+24,1705,1.20141E+23,39.375295,-120.43831,77987,3488,0.3488
1705,1,1705,1.20141E+24,1706,1.20141E+23,39.129562,-120.881875,83657,6183,0.6183
1706,1,1706,1.20141E+24,1707,1.20141E+23,39.245437,-120.102241,81098,4145,0.4145
1707,1,1707,1.20141E+24,1708,1.20141E+23,39.194331,-120.421753,82441,3630,0.363
1708,1,1708,1.20141E+24,1709,1.20141E+23,39.059423,-120.420914,85094,8653,0.8653
1709,1,1709,1.20141E+24,1710,1.20141E+23,38.999784,-120.551048,86506,5375,0.5375
1710,1,1710,1.20141E+24,1711,1.20141E+23,40.291917,-120.695853,53048,2142,0.2142
1711,1,1711,1.20141E+24,1712,1.20141E+23,40.238843,-121.338046,54171,1530,0.153
1712,1,1712,1.20141E+24,1713,1.20141E+23,40.154692,-121.147551,56826,3293,0.3293
1713,1,1713,1.20141E+24,1714,1.20141E+23,39.78193,-120.935521,67885,5709,0.5709
1714,1,1714,1.20141E+24,1715,1.20141E+23,39.989134,-120.824542,62194,3174,0.3174
1715,1,1715,1.20141E+24,1716,1.20141E+23,39.83612,-120.48628,66416,1813,0.1813
1716,0,1716,1.20141E+24,1717,1.20141E+23,40.281752,-121.163976,0,0,0
1717,1,1717,1.20141E+24,1718,1.20141E+23,40.019779,-120.501822,61355,2254,0.2254
1718,1,1718,1.20141E+24,1719,1.20141E+23,40.243174,-120.597963,54505,2284,0.2284
1719,1,1719,1.20141E+24,1720,1.20141E+23,39.844373,-120.771046,66126,2662,0.2662
1720,1,1720,1.20141E+24,1721,1.20141E+23,39.966986,-121.12932,62726,6043,0.6043
1721,1,1721,1.20141E+24,1722,1.20141E+23,39.658982,-121.094318,70811,2647,0.2647
1722,1,1722,1.20141E+24,1723,1.20141E+23,40.123615,-120.670288,58056,3665,0.3665
1723,1,1723,1.20141E+24,1724,1.20141E+23,39.95299,-121.411037,62999,3592,0.3592
